,sent_id,sent,phrase_id,phrase,phrase_span,entity_id,entity,CE,label
0,4289,"Furthermore, it is important to measure ADAMTS13 activity and anti-ADAMTS13 antibodies, because TTP with SS seems to be a concurrent overlapping autoimmune disorder.",0,it is important to measure ADAMTS13 activity and anti-ADAMTS13 antibodies,"(13, 86)",0,ADAMTS13,effect,DISEASE
0,4292,"Among these patients, 11 had primary and six had secondary Sjogren syndrome associated with systemic lupus erythematosus.",0,systemic lupus erythematosus,"(92, 120)",0,systemic lupus erythematosus,cause,DISEASE
0,4292,"Among these patients, 11 had primary and six had secondary Sjogren syndrome associated with systemic lupus erythematosus.",0,secondary Sjogren syndrome,"(49, 75)",0,Sjogren syndrome,effect,DISEASE
0,4294,"She was diagnosed to have chronic IC, based upon the cystoscopic biopsy finding of chronic inflammation in the bladder wall.",1,chronic inflammation in the bladder wall,"(83, 123)",0,inflammation,cause,DISEASE
0,4296,"Also, her brain MRI revealed cerebellar degeneration.",1,degeneration,"(40, 52)",0,cerebellar degeneration,effect,DISEASE
0,4297,"Polymyositis was suspected at initial diagnosis due to her clinical course, physical examination, and autoimmune disease.",0,"her clinical course, physical examination, and autoimmune disease","(55, 120)",0,autoimmune disease,cause,DISEASE
0,4297,"Polymyositis was suspected at initial diagnosis due to her clinical course, physical examination, and autoimmune disease.",0,Polymyositis was suspected at initial diagnosis,"(0, 47)",0,Polymyositis,effect,DISEASE
0,4298,"Although the pathogenesis of the disorder is incompletely understood, but some studies have reported that anti-moesin antibodies have been detected in autoimmune diseases with which SS is closely associated.",1,autoimmune diseases with which SS is closely associated,"(151, 206)",0,autoimmune diseases,cause,DISEASE
1,4298,"Although the pathogenesis of the disorder is incompletely understood, but some studies have reported that anti-moesin antibodies have been detected in autoimmune diseases with which SS is closely associated.",1,autoimmune diseases with which SS is closely associated,"(151, 206)",1,SS,cause,CHEMICAL
0,4299,Various mechanisms have been proposed in an attempt to explain the extra-intestinal manifestations of H. pylori infections.,3,explain the extra-intestinal manifestations of H. pyl,"(55, 108)",0,pylori infections,effect,DISEASE
1,4299,Various mechanisms have been proposed in an attempt to explain the extra-intestinal manifestations of H. pylori infections.,4,infections,"(112, 122)",0,pylori infections,effect,DISEASE
0,4304,A 77-year-old woman with Sjogrens syndrome has been followed for mild interstitial pneumonia.,0,with Sjogrens syndrome,"(20, 42)",0,Sjogrens syndrome,cause,DISEASE
0,4304,A 77-year-old woman with Sjogrens syndrome has been followed for mild interstitial pneumonia.,1,for mild interstitial pneumonia,"(61, 92)",0,interstitial pneumonia,effect,DISEASE
0,4306,We contrast two classifications of parotid calcifications: 1) intraductal stones that cause recurrent duct obstruction and are often located within the main parotid duct along or anterior to the masseter and 2) punctate intraparenchymal parotid gland calcifications that are not visualized on sialendoscopy and may represent underlying inflammatory disease.,0,intraductal stones,"(62, 80)",0,intraductal stones,cause,DISEASE
0,4306,We contrast two classifications of parotid calcifications: 1) intraductal stones that cause recurrent duct obstruction and are often located within the main parotid duct along or anterior to the masseter and 2) punctate intraparenchymal parotid gland calcifications that are not visualized on sialendoscopy and may represent underlying inflammatory disease.,0,recurrent duct obstruction,"(92, 118)",0,duct obstruction,effect,DISEASE
0,4308,"The diagnosis of pSS is complex and requires a stepwise approach to evaluate symptoms of ocular and oral dryness, objective measures of lacrimal and salivary gland dysfunction, and evidence of autoimmunity with Ro/La autoantibodies and labial salivary gland biopsy.",0,pS,"(17, 19)",0,pSS,cause,DISEASE
1,4308,"The diagnosis of pSS is complex and requires a stepwise approach to evaluate symptoms of ocular and oral dryness, objective measures of lacrimal and salivary gland dysfunction, and evidence of autoimmunity with Ro/La autoantibodies and labial salivary gland biopsy.",2,dryness,"(105, 112)",0,ocular and oral dryness,cause,DISEASE
0,4308,"The diagnosis of pSS is complex and requires a stepwise approach to evaluate symptoms of ocular and oral dryness, objective measures of lacrimal and salivary gland dysfunction, and evidence of autoimmunity with Ro/La autoantibodies and labial salivary gland biopsy.",1,autoimmunity,"(193, 205)",0,autoimmunity,effect,DISEASE
0,4309,We speculated that the coincidence of proximal tubular dysfunction and distal RTA cause a severe manifestation of osteomalacia.vutakim@hotmail.com.15.,0,the coincidence of proximal tubular dysfunction and distal RTA,"(19, 81)",0,tubular dysfunction,cause,DISEASE
0,4312,"It can be associated with autoimmune diseases, such as Sjogren's syndrome and autoimmune thyroiditis.",0,autoimmune diseases,"(26, 45)",0,autoimmune diseases,effect,DISEASE
0,4314,Only one of the included pregnancies was complicated by intrauterine AV block.,0,intrauterine,"(56, 68)",0,intrauterine AV block,cause,DISEASE
1,4314,Only one of the included pregnancies was complicated by intrauterine AV block.,1,block,"(72, 77)",0,intrauterine AV block,cause,DISEASE
0,4315,"The main reason for ICU admission was autoimmune disease flare-up in 20 (54.0%) patients, followed by infections in 12 (32.4%).",0,autoimmune disease flare-up,"(38, 65)",0,autoimmune disease,cause,DISEASE
0,4318,The aim of this study was to evaluate subclinical atherosclerosis in 49 patients with Sjogren syndrome using noninvasive methods.,0,evaluate subclinical atherosclerosis in 49 patients with Sjogren syndrome,"(29, 102)",0,atherosclerosis,effect,DISEASE
1,4318,The aim of this study was to evaluate subclinical atherosclerosis in 49 patients with Sjogren syndrome using noninvasive methods.,0,evaluate subclinical atherosclerosis in 49 patients with Sjogren syndrome,"(29, 102)",1,Sjogren syndrome,effect,DISEASE
0,4325,"From our prospective institutional PAH database, 40 consecutive patients without any obvious cause of PAH at the time of PAH diagnosis were identified.",0,PAH,"(102, 105)",0,PAH,effect,CHEMICAL
0,4326,"Whereas aberrant regeneration of the 7th cranial nerve occurring after a Bell palsy may lead to a variety of clinical findings, hemifacial spasm only rarely occurs.",0,aberrant regeneration of the 7th cranial nerve occurring after a Bell palsy,"(8, 83)",0,palsy,cause,DISEASE
0,4328,In the follow up the patient developed a mucosa-associated lymphoid tissue pulmonary neoplasm.,0,mucosa-associated lymphoid tissue pulmonary neoplasm,"(41, 93)",0,pulmonary neoplasm,effect,DISEASE
0,4330,The present study was aimed to clinically evaluate transitional treatment of pulpitis during pregnancy.,0,transitional treatment of pulpitis during pregnancy,"(51, 102)",0,pulpitis,effect,DISEASE
0,4331,"Based on the patient's medical history, laboratory and imaging examination, and treatment, we speculate that the disorders of the nervous system were caused by the Sjogren syndrome.",0,the Sjogren syndrome,"(160, 180)",0,Sjogren syndrome,cause,DISEASE
0,4331,"Based on the patient's medical history, laboratory and imaging examination, and treatment, we speculate that the disorders of the nervous system were caused by the Sjogren syndrome.",0,disorders of the nervous system,"(113, 144)",0,disorders of the nervous system,effect,DISEASE
0,4332,"The diagnosis was established based on the clinical symptoms of xerostomia and xerophthalmia along with serologic detection of antinuclear antibodies, rheumatoid factor, anti-Sjogrens syndrome-related antigen A (SSA)/Ro antibodies, and anti-Sjogrens syndrome-related antigen B (SSB)/La antibodies.",1,xerostomia,"(64, 74)",0,xerostomia,cause,DISEASE
1,4332,"The diagnosis was established based on the clinical symptoms of xerostomia and xerophthalmia along with serologic detection of antinuclear antibodies, rheumatoid factor, anti-Sjogrens syndrome-related antigen A (SSA)/Ro antibodies, and anti-Sjogrens syndrome-related antigen B (SSB)/La antibodies.",2,mia,"(89, 92)",0,xerophthalmia,cause,DISEASE
0,4333,"Herein, we describe the cases of two women with pSS whose presenting symptoms involve the kidneys.",0,pSS,"(48, 51)",0,pSS,cause,DISEASE
0,4334,"The most important thoracic manifestations of CTDs are interstitial lung disease and pulmonary arterial hypertension, with nonspecific interstitial pneumonia being the most common pattern of interstitial lung disease.",3,interstitial lung disease and,"(55, 84)",0,interstitial lung disease,cause,DISEASE
1,4334,"The most important thoracic manifestations of CTDs are interstitial lung disease and pulmonary arterial hypertension, with nonspecific interstitial pneumonia being the most common pattern of interstitial lung disease.",4,arterial hypertension,"(95, 116)",0,pulmonary arterial hypertension,cause,DISEASE
0,4334,"The most important thoracic manifestations of CTDs are interstitial lung disease and pulmonary arterial hypertension, with nonspecific interstitial pneumonia being the most common pattern of interstitial lung disease.",0,nonspecific interstitial pneumonia being the most common pattern of intersti,"(123, 199)",0,interstitial pneumonia,effect,DISEASE
1,4334,"The most important thoracic manifestations of CTDs are interstitial lung disease and pulmonary arterial hypertension, with nonspecific interstitial pneumonia being the most common pattern of interstitial lung disease.",0,nonspecific interstitial pneumonia being the most common pattern of intersti,"(123, 199)",1,interstitial lung disease,effect,DISEASE
2,4334,"The most important thoracic manifestations of CTDs are interstitial lung disease and pulmonary arterial hypertension, with nonspecific interstitial pneumonia being the most common pattern of interstitial lung disease.",1,disease,"(209, 216)",0,interstitial lung disease,effect,DISEASE
0,4336,IgG4-related disease is a novel lymphoproliferative disorder that shows hyper-IgG4-≈í‚â•-globulinemia and IgG4-producing plasma cell expansion in affected organs with fibrotic or sclerotic changes.,0,IgG4-related disease is a novel lymphoproliferative disorder,"(0, 60)",0,lymphoproliferative disorder,cause,DISEASE
0,4338,There is no data to support any definitive therapeutic intervention for SS-related pulmonary amyloidosis.,3,amyloidosis,"(93, 104)",0,SS-related pulmonary amyloidosis,effect,DISEASE
0,4340,Electronic address: weirongfang@163.com.6.with primary biliary cholangitis and Sjogren syndrome with subsequent autoimmune hemolytic anemia: A case report.,0,biliary cholangitis,"(55, 74)",0,primary biliary cholangitis,cause,DISEASE
1,4340,Electronic address: weirongfang@163.com.6.with primary biliary cholangitis and Sjogren syndrome with subsequent autoimmune hemolytic anemia: A case report.,1,Sjogren syndrome,"(79, 95)",0,Sjogren syndrome,cause,DISEASE
2,4340,Electronic address: weirongfang@163.com.6.with primary biliary cholangitis and Sjogren syndrome with subsequent autoimmune hemolytic anemia: A case report.,2,auto,"(112, 116)",0,autoimmune hemolytic anemia,cause,DISEASE
0,4342,"This paper will not, however, discuss burning mouth syndrome (oral dysesthesia), which is a diagnosis of exclusion, whereby the oral mucosa is clinically normal and there are no identifiable medical or dental causes to account for the patient's symptoms.Leeds Teaching Hospitals NHS Trust/University of Leeds, Leeds, UK.",0,burning mouth syndrome,"(38, 60)",0,burning mouth syndrome,cause,DISEASE
0,4343,Forty-one percent of all patients with pSS and 30% of the never-smoking patients with pSS fulfilled the Global Initiative for Chronic Obstructive Lung Disease criteria for COPD.,0,smoking patients with pSS fulfilled the,"(64, 103)",0,pSS,effect,DISEASE
0,4344,"The mechanism underlying the development of SjS is the destruction of the epithelium of the exocrine glands, as a consequence of abnormal B cell and T cell responses to the autoantigens Ro/SSA and La/SSB, among others.",0,abnormal B cell and T cell responses to the autoantigens Ro/SSA and La/SSB,"(129, 203)",0,abnormal B cell and T cell responses to the autoantigens Ro/SSA,cause,DISEASE
0,4344,"The mechanism underlying the development of SjS is the destruction of the epithelium of the exocrine glands, as a consequence of abnormal B cell and T cell responses to the autoantigens Ro/SSA and La/SSB, among others.",0,The mechanism underlying the development of SjS is the destruction of the epithelium of the exocrine glands,"(0, 107)",0,SjS,effect,DISEASE
0,4348,A 48-year-old man was referred because of right hip pain due to a hematoma.,0,a hematoma,"(64, 74)",0,hematoma,cause,DISEASE
0,4348,A 48-year-old man was referred because of right hip pain due to a hematoma.,1,right hip pain,"(42, 56)",0,right hip pain,effect,DISEASE
0,4350,The immunological processes leading to a Sjogrens-like illness after Ro-peptide immunization were interrupted in a stepwise fashion in these differing mice strains.,0,a Sjogrens-like illness after Ro-peptide,"(39, 79)",0,Sjogrens-like illness,effect,DISEASE
